Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Categoría,Dominio Limpio
14/10/25,Ecopetrol abre proceso para contratar el barco de regasificación que TGI dijo que ya tenía,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOdGpHVFBKRWxCLUtGbXFGdkFSU0xjMnYxR3JadzU4SF9GZm1BMmpRbmJsOEdkajhhNlJhV1dfa3g4OW93SG4yZENLQ2JSY1czT1JOdm40ZjlVSHRRcHotanlaUTB6NXZ6cllXd194THd4VXdvbjVZN2laNUF5Q09abzhSQnN0c3NkWVlDRTFkNHp1bzNwdXotbVMwZGd2M201VTNFSGxBVUg4TGRnbTg2QzlSN3VBREFQWlREWnFNMXFwNERGSV8xeDlDem5uQUkxbG9sajJLTGZFREFfTU9ybGFGT1doZXFR0gHuAUFVX3lxTFBVdjBzZnBWd2xucGRCOVFaLTdwMTFDbE1OQ1M5TGNlT0ZQR19MUlVjWU1HUmRlLUllNXEwcW1XM0tYT1NXZVg1a2tHMVlDWnk1b1pXZmVacGE2T25sOHYwSEdaNnI4RVN6OFA3RXZXTEFoT0d5R3hxVlNqaEVXNEJLcUN1MVdnUEFLVFlpX05ESW5jVmUtbTNTaHZlTWVlZkdaNGUtZFF1cWFwVW5KaVFlZTVPaWxmZTQzbmNoZ1RxTnpsaUFOaksteHhlY0h5WFBoOTYxOEtnbzdZaUFBRWlsODA3cllXNHBmaFhoSHc?oc=5,semana.com,Regasificación,[],Neutral,,Exterior,semana.com
17/09/25,Susto con el gas por riesgo de racionamiento debido a mantenimiento de planta de regasificación. Esto dijo MinMinas,https://news.google.com/rss/articles/CBMiiAJBVV95cUxQUERGT3RZek1fQ1JYb3NJUDNOYmczQWxUSnpXNEJKQlNXcjFLLTRwOXlrUUlGd09YUnY4RWRSQjRvYUttb2RhY2Fkdko5WmFqNFhtcV81QTBVWGhFTDhNMUNuNDJIcFV4QUJ0aS1Bb0ZtVm1fQnQxU1ZHYmlEQmJQSy1FZUJMaDlUSnNkdU1IRnc1MVFaX0RBbjRabXozM0VOckg1Y21HcU9oWlRNOHZEd2tFMy1keGg4YURiY29MLTNvN2FPUFFiRkFSVERaZnFCV20xcUl0bFZvTEVpdGE2UzBCUGFsWENJRjN0bHh3NmxlZUh3RWp6NGhUaGY3MVVIQWgzSDcwZznSAY4CQVVfeXFMT2hUM1lxZVl1X2V5TWdEZkpUcUpMa0otUVBFOE9VRUpBUmZwWkhyeG94Y2pKMmJiVFdESGYtd3ItbXlSd1RPXzh6bWFabUtBTEVoT093TmljRXhLdnBPdUcxcFF0QllfUkw1b09mVzQxX3lQY3ZOeHJuX0xuUUdPclpJNHNjN2dEbDYtZmlKdnBCWFJaalJwdDNtSXRjaUkycncySVRrRm1MQ1NFTUI4Z19zUml2Z29OSDVEcUJMWGVhRzhQZzFXTWVQeTE1VVN4MjBzeTBzUlVGV2s1T1N4Tm1jeEt4cUM3UkpHdFdZcFJTVDhKdXFQUkpQcUp4SHRDQ1lIekFRTWE3VVNGLVhB?oc=5,semana.com,Regasificación,"['Susto', 'debido']",Negativa,riesgo,Medio Ambiente,semana.com
15/10/25,"Planta de regasificación en Cartagena presenta emergencia, tras concluir mantenimiento. ¿Qué pasó?",https://news.google.com/rss/articles/CBMi7gFBVV95cUxOenVlUXJYcFFCQ2pVTHhyQWdDQm5OOVc0eWdDOTBZZDN1X2lTZHZ1dXE2U3FZVW9zYk9acHcycThDX0U0dEhxMjJSVkRHeDIwbW5qMUFQaG1uTElfMlpMV1M5WE5oVGtQbzNPbDJmaHpMNXBJUEJjR0RNVjNFbWFkSVFHdTAzRmpfbVQyMmpVYkpVcjJzWVV1dDUweUpfM1ZRUktoM2JiQXBmek1Fbk5neHlyOVJoOXduLXFaS3pTUWFZaGNhamdHZko4QWxYcmJFYi1NcTBOcEUxNUhPMi1LcDIyYUFqcFV1MWpQQ2530gHzAUFVX3lxTE5BS2xwVTFidnkyVjJMV2VpbUMtUHpaQlQ3N1pva181RXRkVWptRy1ZM3oycTVsVW50elF4cWs3OGdwZF9yUW80RWFhYnFaaHRwTmlGQXhBQXRSaWxDUjZnY1FIdlNFQkpBTms3aEVmaDYyTEV4Z2JSYzYxWUJnQWdWbzRRUDZCejBXT2xtcHp1WUptZ1ZkTDlaaXQydnBlbng5bVlndW5QS2tUdDB5V0FLeWVHYmMyUUlsZnNOa0tPX1NXbHNXeTRnUnk3VV9Mb3NkV3FYaFJnNmktT3NPUDc4N0YzOTNEOUJmTDBERlJ3N3hURQ?oc=5,semana.com,Regasificación,[],Neutral,,Otros,semana.com
02/11/25,Coveñas y La Guajira: las apuestas de Colombia para avanzar en regasificación,https://news.google.com/rss/articles/CBMitgFBVV95cUxOUkFHV3lSNHpranctM2U2NU1MWTVRMV9wRGVtQmhzOU9vYTJnWmRaTzRvTll3UWJ5TnlsWm1QX1E2Vi1Zd2pjaS1KMjJIemVpYW55dVBVZGg4MC1FbkNpVnVCZDd2T21DNTZqZG81Nlh3MHhMSC1HUVFpUzNqczQydDNaNnBZMGI1eThydjhfbkhPdkpWUXhKWl9xbmx2cE1ndTQ4bktzWGEwbTFCcEhOcHdET0hLZw?oc=5,elespectador.com,Regasificación,[],Positiva,avanza,Exterior,elespectador.com
19/11/25,Regasificación en Coveñas tiene 15 interesadas y US$100 millones para adecuaciones,https://news.google.com/rss/articles/CBMivwFBVV95cUxObWl6WUpLVFVNOWdfV0RQTDU4VXd6WnltVm4wbEZ6amhCV1FCRnNZaG1UZzNncVdsTDBDX3V5dldqZkViN3V5WUJ4Q3NQdE5iYlB1eFphdkZuMVYwSnBFc0FYSlFwQVlOck5EU244UnRwakNtaTNMYmFybDVrQXlOZU5Nc3lCNWFzSkF5UWN2NEhqdkp0aTIzQVVoTGgwQ0I2NFMzdHh6RDkyXzAzUmJ2QWpXV2QtYjVlaUV5UTBNWdIBvwFBVV95cUxPemJBc3I2U2o3ZFN5NVJPUlVVQnNSU1EzaGY4Q1ItbWc0akFzUUNsOFY3SXhPZ09DbHZ4YTZvbE42NmRGb2ZyejN4bXducVlxc05JMHdDbnVwb29lSlpPUzd3TFE3OFRnZkN0QVBPcy1Uc19iaUtQOGFtVkdRWkJUT2RFb3hmZlVPSjM5c2p5NGlPUUg0djljbmg0eEhSU2s3RjZtOVUxNlFxcE42T2ZsdEJxbzBUMnp1TmdlZnlNQQ?oc=5,larepublica.co,Regasificación,['interesadas'],Neutral,,Otros,larepublica.co
14/10/25,“En países como Colombia debería haber más de dos o tres plantas de regasificación”,https://news.google.com/rss/articles/CBMinAFBVV95cUxNTmYtZDc2d09pVVZVaXI2aUJDNmxodnAzT19BcjdfTjE1bUdBeXhqT1JDT1VSUXMyYU9FandDcHFYRF9nbFRYOHBva2g0Skt5cy1oRXlwVl9xUzFfS0hTQlRaRWtDU3hVVFc1anN0QzE5SG0wQk1ndUY0cmkwVFFkc21LSFB3T1Z3d3RfNHMzTEdUeDliTDJXVnEyQUjSAZwBQVVfeXFMUDV3Mm5nMkladGhtQUdjOGtfQW9acjhRdFA2N2pNSW1mMFVnWVZ1YnBKYWd5UU5EWXR1Y0dlaHQ2dFc1ZVhwM3Z3eWlTWHp6WDdiNy1VQjhXdjNUZndQXzJzNU9mTnFpVVVrNC14Qk8yd2kwV1Y5ZHVxNDdjYnhUaWZHN202cEpzVXpWV3lITTlpSmJqNUJydmo3eFBq?oc=5,larepublica.co,Regasificación,[],Neutral,,Exterior,larepublica.co
06/10/25,Ecopetrol desarrollará proyecto de regasificación en Terminal Marítimo de Coveñas,https://news.google.com/rss/articles/CBMiywFBVV95cUxQbGsyVEo3LWlXdnViLTFOM2dBeF8tNi1RUkhLTmtWdUNJTXZia0FZd3RfRWFBeWtoQW90Z1hXeWsxeWMtUmI5clJza0RJbW05ZFdCQllGWEZYT3cwUTdfQ2toYlVkYl92S01LZU5EejZmejNSZm5OUWFYdkl5elE3QjZQa05pUklaQkNQa1p4X0hqX19wbWtvTC0wTHZWa0tqX0RxeHRYd1VVRDBYQmxZMTJTNFBrMHVnbUdoaU9GTEF0ekJRaVRaWVA1QdIBywFBVV95cUxQenJZQWlDbUQ0SndhTnpsZnV4anhudGNPcWtlRnE3TjQxangzVDd0cHQzNGwydTN5NWNNVUxLNU12X3lvSl85anNjQW1oZnlwcVpuSDg3MTRYclJsN0tPS0VIRV8xaGNQQzBQc09SendrRXF4Vmw3N1RlSEZSa2UyTjduWEhZbTlLVmlha0RaYnBuTEtlQkM5dEtDUUlzVVpXWnA0YjdfaXFZOEhZRDZrSEFuNGcxblF5RFFCY0xLc2IteEFmb2k2RHBwOA?oc=5,larepublica.co,Regasificación,[],Neutral,,Exterior,larepublica.co
15/10/25,Ecopetrol abrió proceso para contratar servicios logísticos de proyecto de regasificación,https://news.google.com/rss/articles/CBMizgFBVV95cUxNQ1Iyc1VGSzhpYl9rcXNTT19kNGtWaExhREVlWE8tRmc2d05aMDBYLXRBeTJ5SGthU3JUeGNFZnRzS2taYUs2aXVudGxkZkQtR3NZUjh0M3kwR2R3MWdodGF2S0E3V3RtMjFqWXlCZWRub3kwT0tkZmF1SndDTlNwT1I3Q2diNm56MzBBN2s4NU90aW1zbVd1S2RyRUNoLTg0d1lEVDJjdVRFY2luZWtDdGFRVGhkTW5hRFpqQXhHMU9rcGpyTTA3OU9TdFRRd9IBzgFBVV95cUxPX0diZnJBM1QwWHRYTGdiYXA2dFJFTmxUS0htSEg4N29QNTUxQU5wbTRBTDQ1MklaX0czX2J5ZEduUXc5cEFwV2RPcVdOSHp3ZVJyX2ktSFh0bE5rUEh1a21nVHNsLWJZQk8yWENUdW5hNW9EbEoydTZNQ3JVbUJCcU1VQ0w2SDA0endRSXdldE9ncWhpN1RuTmJlVTlLU3lJTkY2TUlxeGZXb2tVbUV5cE1pZU45TkJ4Qy1OQmdqOGY2STZLQldFMDNaM2RJUQ?oc=5,larepublica.co,Regasificación,['logísticos'],Neutral,,Exterior,larepublica.co
17/10/25,Spec LNG informó que restablecieron la operación de regasificación en Cartagena,https://news.google.com/rss/articles/CBMirwFBVV95cUxNUEIyckdyeFJxeTI5NkhzLUVSZzZYNlh2YXNXLTNGcXFzVlIwazRRbnlyT3h6aUVkU040TmRURVBDVTNsNVE3YVNEWFdkckNrZXRKOUdEMHVmeGdRUHNHTVhJclc0WURiRVVYeXdFTDZiUjNocllvQ3NyNlJYUThQQm9ELVBjQnBycHlSY0RodmVmYWlTOE4zSVctbXM0UDJrVkxrcGczQUkweUF0OU9B0gGvAUFVX3lxTFAtMS1zUjlDbFdWa0tpWkpyci03NENqVnNQNy1ZMkhubTlDdDFCWTdNWm5YdlZTQnJBOTJ3WGduTUpIYmNITUxLQXE1aHJUOWd6M3dqdVJoUXRlNDZQS2t1clUwQTFJVzhOdUJQWjA3REZUZ2oyaU5nR2pGVjlKNFd1ODdBWGlacVpGVHlSM1h1UDV5S21DZ0pzUjE0cDVXU1JzeGEzcjAtdS1VYk5NQ00?oc=5,larepublica.co,Regasificación,[],Neutral,,Otros,larepublica.co
07/10/25,Ecopetrol adaptará la terminal marítima de Coveñas para proyecto de regasificación,https://news.google.com/rss/articles/CBMixAFBVV95cUxOSndHTDItdTg3akpmUWpGaGpMMnBRX0dQQVlNS19VeV9BNXplMHFIYXprRTRXRWpNQ1h6dGJzUHpUVjUwSFVmVWhhTm96TWI4dGFRbUgzV204SHg0dWhQQ1o2Um80d1pwTU11NFlxcElJMXl5UW5XS2Zib3hJRWZrNmtrRjdFZ01FWFpxUnVXOFNxVUp3V2FMbWFtcXRQQVlMNTR6c1hYTVktT3VvUUtYRU5RM1V5cmFWX0NVeWZCVEFkSXJI0gHEAUFVX3lxTE9Ha1cwNS1ZeEpGX2dvZllEMkZBanh5dUx1R2dhaDJjWldBMk9kRE91aENjUFVncFRxZmdXOFRRV2lEVy1HdTFhdExBc3E3YzFleE0yYm05WmtkTXY0NEV2SThOZ21IMGFxZnZ3Vno5UnhBSHdZUmZzMXhwYkUxMGp2THpERFowNDBsZVRScGJQejNubnRlYUxLTG8xcGN2LW5kaGxFVUVmQk9Ta19HQVFiUVM1UVkzM2NpMkZmZENudDU1ZW8?oc=5,larepublica.co,Regasificación,['marítima'],Neutral,,Exterior,larepublica.co
10/10/25,Mantenimiento en la Planta de Regasificación avanza sin afectaciones al servicio eléctrico regional,https://news.google.com/rss/articles/CBMizwFBVV95cUxOZ0xMSjladlFzRUZSclRIYzI4R1pyNU91ZVhGN1U3TW1raHdLY1JybEtWakZTeHNPSEhWWnp2MjFFSEVNdHVYMVRFV3czV3NrSEZyTUZzb0hoTW5ROWo4TGZzTzNEdFRrLUZrU3Q5cklMZWR6dFJTX1FDLTNxVktiZEcyX1U4c1k4NFg4ZG9DTmRQUnNpZThsM0tpSS1USEliTFV5MzJ3MUttZUdhSFZJWlRjZVZhbWxPN0xVNHVMXzlfVU9pYjFzeE9KMlhOYnPSAeMBQVVfeXFMTnZXYW5xeF91blVJNlQ0NkZhbGc4UGNadWxLYmMwbjRwSGNJcEZrNHlkRExPNkJJNkMxOG5DQTFHaUlDejNfWWd6TlZLMU1oMDVQX3gybThMRjlIQ3MtM1JDakpGbTJudDkzTGwxQnZfYWVlbzI2U1pnVUhKTWhQQy01eWRJMGdObzdtRDhDRVJ3TWJ4TWlQZjFqS3NmUDV5Rk8wX25vaE9Eb0ZDdU14QkZ2OWkyTks5dWt6OE0wNUxsN1VFellMbFduX3RNazZ6aEo5cHdiZDBEbEhnOVA4eE9fSzg?oc=5,caracol.com.co,Regasificación,"['eléctrico', 'regional']",Neutral,"avanza, afecta",Otros,caracol.com.co
02/11/25,Gobierno impulsa planta de regasificación en La Guajira para abastecimiento de gas durante 2027,https://news.google.com/rss/articles/CBMiygFBVV95cUxPV0FHbFNEdnFOTmpaLV9TeE5YNzVhZUZaYVF6Ym9mRFRzb01FbUkzTHRjRXRlVmFTTDdvNGplSWdlZEhjX0FVYTdHZWdrLXRJSDRDSjc1UXp6NDZ2WmxNTUMyMG8yVmdRWlFtZUY0bV9RQmo0M0lZU3lDNkNQT1JBd1NmTmRiRG5wNnphLUlFNlp5SU4xVU9vY3dfcGgxZG9OOS1fMW90UkNGNGFRN20wZk1GeG9EZ1NHdm00bXVBRDJLaUtSU2IwUXJR0gHeAUFVX3lxTE16TUZTdUx2ZFVPTlZMdnZNM2FwVjlvdTkybm1ORlRCSl82R0d0ekllV1l6ZmgzajBZZTRoUk9TT2M4ZUJGMVRzeGRMcFJsajZ6bUp1NWZXc2RwVHBZbVoyNmI3ZDdRdW5EcTJNM2ttcWs4ek10dE9ua19lRm1vRU9KclF0bjVXOGdhZEJmcHo1bFljZXVGbXAxOTlmYXU5MWdwQUY1bndLdUEwYm5zMk9tdlBuSTFpS1A5dnVGRXZkeUY4T3hsU2szU242Y1dua2k5LU5QQ2I0N2I5ZHRTZw?oc=5,caracol.com.co,Regasificación,[],Neutral,"impulsa, dura",Otros,caracol.com.co
15/10/25,Planta de regasificación de Cartagena presentó problemas en su arranque,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPMGV5aXpHUGtkaHN2OEpieVNUNEwxWDNHcC0ybFk3aFdzeEZqLTExVUppSlJxRWFEdkIxSTJyY2NLQ1pWUFg3VlZlV1R1amkxV1BFdUJuLUYtNmdIU1NqYVVkV250bEdkeFpGU1MxNUJ6RTVNRHIzTVJzdV9CeFAtaVIwbGhpQUQwUU43UjZTX3VyUXFuZkJrNlUwX3hBQ25RQV82YTVhWFM0QdIBvgFBVV95cUxQczdCYjVfSk1YZEEweFhkSFB6ZDdoQjRQa1FySTlyY1RtTTQyUWdNNHJ1c3V2bjE2dEZ3RDFiOFlFaU1sRkZHNTZaWWFpRWFyeUlwcF90b3FKSlZBcFNXeWVMMEdkeHFfaklKR2N5VG1WTHBsckljbF9BZ2FuMWZucGtMd2dvMklQdEpHN29YN1hTMzc1R01kUExMNERpLWxoTS0zSEhxU3NJcDRSTnlIdjUwNnYwblhVbm9XMmtB?oc=5,caracol.com.co,Regasificación,[],Negativa,problema,Otros,caracol.com.co
15/10/25,Operación de la planta de regasificación de Cartagena se normalizaría en la tarde de este jueves,https://news.google.com/rss/articles/CBMiywFBVV95cUxQcE1jV1NzYWVTTmw5Wnh3eEZ0SHVNczhlb1NKVWRGVi1WUDdyZTh1TExvN0hIOG1KT0swOXI5WTJpekdjcFRyZ0JnNi13WkxXZ0wzY3NJV0YtLXE1X3o4dG16ZndQOVJ3OFJ4S3BmSTRLc2RTOVppbmswemxiY25HcWkyZjZVTERRNTUtMXpiSFdYdTNUT0x5ak1lakIwdUwzaGFEdjNIaDVCVnNVSnREeVM5QmNzeUJTNVF4V3J1RjM4VEN2TEpQTWhYTdIB3wFBVV95cUxQak1KZjdnNXUzR3k1TDNNZkNVcWJRUWliTUoxMTNzQzFuQ2VGWHlab3A5V1JiOWUzYkpJZldKUExfSm5sV0ZaNnkxY3pMVm5WWXZHMXZuYnVqN2h2WUNQNFBPTVhqVGRscGJyT0ZNTnVlMTJDQ1BIV0k2YU1WM1VjaUdwdTF4T3ZyUU5qZU9fVDhWbXFvNG9VRUM3Y0pjQzJxemljbVd2OEhxZ0dscm00MHZ2VXhoczB6UFNLUDdFUHZ5LVp5NS0wYkZWSExhRzZIR2c4STBvd1BGcy1UWVRR?oc=5,caracol.com.co,Regasificación,[],Negativa,mal,Otros,caracol.com.co
30/09/25,Terminal de regasificación en Cartagena entrará en mantenimiento del 10 al 14 de octubre,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNQlN1cEhBVXNEdklzSHpfbC1JUlBYV2xVWjgxd0J3V0gzREthaUxOT1Q5TXpuN3VtYXFUeEstWmxsemExRWlFYWNpZW5lbm1odU9YNnVCQjlBR1RhVXNraEthNFM4aUhZRlNxRWljcHViN0dKMENfRGFUWTZZU1hPeEZMMmF0RC1iOURRQ3RsZ3BPWWNVNTYtM0l3REdvaDhFMTlyMkdGd2VXbXUzNXprcFJENnpxZkZudW1PMXUzV2bSAdQBQVVfeXFMUFZ5RGVEU2gwU0xmdkxFU01JVmZIcUgwOF9lWW5QT1NnQzM0YTdZckdxV2tJU2s3NE8yTC1RQXNrRnFxT2ZPQmxZV3hhS1JXQUQ4N29POGR0Z2dJZFNzVUpmY2R4U0hpRmhzNXQwZnpNV0FHbEZlSGlzXzJtVUZMOHJVZDQ1b0lVTWp2aml3TVRzM2JfcDUzbFZiSndWN2FHcHk4YnlUQTBiZHBYeXd6UUtFX2U2TXJRQmZvUlNpSzhhMGctSVhTYnR1OFBydmtFZU8xaFQ?oc=5,caracol.com.co,Regasificación,[],Neutral,,Otros,caracol.com.co
16/10/25,SPEC LNG reinició operación en la planta de regasificación de Cartagena tras falla eléctrica,https://news.google.com/rss/articles/CBMixgFBVV95cUxNTjFEbU42WS1yQjZKRDF3VFJJOEtkN0loR3d6MkV3eWlxMlpGNjFVcnpUWXJoYkJJZGZnWENGWFVHeG4yeldkRU1tc2pwSVlFdXdLZENmbDZRVmx0eHlpZ1h5TXdPZ3lCc1hkNTBzX0RCei1ROGVZQmVHRnFMX0M0Z2twTHFJLVluazlwaG9wRkZxdnlaRXdrOVRlRldnLTVsYmIyaThuMzVtOFd3OUdhRkpfMzBnTzJuYjlkbFZiaEtlWE1hM0HSAdoBQVVfeXFMUDRFNFgwek5WNkg3RHNySjg5eUdaVUNDZk1xOFQzQmVGWW0wMkRfaXpEUzMwV2NHU21TUEdSTjMzekg2ajBrdlRKVERCVEYxbzJTYVhEdy1RdWd6VFVSUk1ibFZwakVvSVJhNG5FMllpT0dselQ3OFprV19LUnB2dTZlVXBTMG5wMF9qa0cyTjlHeU41UTFrUHl1T2ZXSUE2MzhDaXZuZS1CQWxyX3dLVlhOd3ZTTjJ3VnVzNm5veGxwUU42ZGstZFRtTmo5clV2bnZUOTFLZWdYN3c?oc=5,caracol.com.co,Regasificación,['eléctrica'],Neutral,,Otros,caracol.com.co
02/10/25,"Regasificación en Ballenas, La Guajira, es la solución realista para evitar una crisis: Grupo Energía",https://news.google.com/rss/articles/CBMizgFBVV95cUxQRWw0YnR2bEpobDM4ZTJ1cEZWU0pqbVRaX1lWUnZCOEhQck5NSjNCUExDd2dIeHhLNG80QTVRM2xYVVR6VDYzRXlxZUNha0s1YzRyRC1WVFVMcUJFWFNFdEVZZEhZR1pIWHRkVXJXazVTcV9kekw5QXpycEdwdzdkQjZOYXhMbzlzWUt6OFctLVJ1eXVPWUN0Vlh2cHZfeGZHcVl5N085a0RibUNkTDVweXE1OVBYT3JzTTlDcFR2bHVnaTRHaU9ZQlF4QUhvZ9IB4gFBVV95cUxQMC1VUWVROU11YTBBRFpNYi1sLVVXcE55cm9fbzFvcnZFcWlUMTBXbkRwS0JTUVBzdEpVbURtWmNNQk15dW5kRXRZY1JSajR5MG5rWm5wVjUxNHc4V0lSMGRUUnRSTGZGYmd5dERoWFdRMHkwOU9EMHhQX1lTaGw5QWhTcWY2T1owWEVuamh1SzdYOXRIWVRteXRVWi1JNlpyenZhYlJMcWJvcC1rRC1LWGhuWTNvSDBoSy1mb0FGdFh6RUlsLWhzVm9RUFFiMm5zWGVZZHp3ZGRwLTVNRnZjVHNR?oc=5,caracol.com.co,Regasificación,['realista'],Negativa,crisis,Otros,caracol.com.co
17/10/25,SPEC LNG normaliza capacidad de regasificación tras falla eléctrica en planta de Cartagena,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQLV8xUThEZDNER2wyS0JqMlNQdXZIcERxeFJVMVhsR0FVMGRjWlNzbnloME5SZmdFcXNLc09oNXR1QmxTVmNpTlA1bDNDejQ4ZWpnNC10WG5LZ1dRVWhIZE1RY00zNTNoUVFuaDZxRGtCbncycFFLNnRUMmJwa3ZfT21ES0dPUEFuYkVDQ2gtRi1sSUQ0c3g0YmZ0c3hDTEJqTFZGVUpJa2dHWU1WYnBya1VDYjZkRnVKcGhlUTdGMHFBWG_SAdcBQVVfeXFMTXBQWWlKQmlMTXJSYVh3NENEV1RtcGlxZ2lSRDk4LUNmajB0dDNORURfZ0pBWm9aZDVjc2lmemE5aHJJU0V1U19YZzl0YVduZFhsU3FkSk1TWlZzanQtU0hBaklTOU1xMFNGekNYZkV1RWtJRHJBVks2VzBsUzNMQ2piTVpmbHFReVBrMndoMUNPcEVvZUI4cUlNYkJGeVFWMzFUTm9OcmFUMjRWczFRV1B3N2tELVEtZUlMc0g3ZGVVNV80ckZ3RHZ2UzJhaF9zY0pKdkZqRHc?oc=5,caracol.com.co,Regasificación,['eléctrica'],Negativa,mal,Otros,caracol.com.co
14/10/25,Ecopetrol abre licitación para servicios logísticos de la planta de regasificación en Coveñas,https://news.google.com/rss/articles/CBMixwFBVV95cUxPZTBmR3plZlBDWU1VZFduNi1JS2xrcjFiTlN5ZDZyZ0NWS19oMG02Qk50M3lrMi15NjAydmh5RmNybTlreVVvWFRkTWdGQjctMktSQkFMR3FlbjJJd0FxM1ViTVE0R213blhVcFFoYjZUaUR5VURWaEo0bW1lWWdHUnBaWTVJZTBCT2IySFh2SmxfQ2thTGdham5aRlk0aGpfaXRwbjh6UUpBRkdZSk9SOVhsdl9KbWVnZHRtcFFzRmtONG9rdTRn0gHbAUFVX3lxTE1PazZiZ0dOWFFydjZiMzUyLVpLSjRXVDAxM21qaGFYLXZMOXJtY09kZXlPS3BrbVRTZV95SC1tbG1WSEZ6ejlYUnRkQ3dHQkl6VGtsOVN3ckNvOHJTN3NMQlIxekxVQkk5QWZlMFNwT1R6aU0ta1dmRTBpUDRWSEhlZnhuVDdWb2U1RGZteWNqMzVRdWxsVV9oVV9oRi1vUUhyMHByaGQ1Nm5BMUxFcnBLcHppUGJiY3B0ZEVFWFVmalZwSnFRaDllR1JaQmFNRm9kT1BqZkl1X1RXbw?oc=5,caracol.com.co,Regasificación,['logísticos'],Neutral,,Exterior,caracol.com.co
06/10/25,Grupo Ecopetrol apuesta por proyecto de regasificación en su terminal marítimo de Coveñas,https://news.google.com/rss/articles/CBMixgFBVV95cUxPY0FIWGExSF9hdnVfcXJ6Z0xIR2JtM3FtampXZnhLUXBYZDlmVHVaNW9yRnZBSE1EOGx2TDR4b2xCV0dIRjBoSnR6UFNSb2RWb2JrMnJOX2RhSDQyMEJ0Y2MwWDlUMzNSUFpBSlNGa0JkQTlkaWRRVVk4bzBRSXlhYU1sSml0bEl4M1ZTcDdjb2dDVGZSbnBrUFFJZjY4dkRkbDhzSTdsY0VQYmJBeC1zVmhsOVVOZGVJRktJdEFENEdDRnhhU1HSAdoBQVVfeXFMUG01VlI2S0N0UHZVbk9yNkZGU1NCZmQxcUtGWnZ2V2NRRWI1OXlKb01ZalYta3EtQlg5eXpPWlQ4Yjh2UnZuaWpoTV9CTWxVSVpEZGNBeDNadk5YTEV2ZnphcDA4ZW1EbmlsR01iUkxFcHBpWE93SVJCY2N3SmtNa0FMZFRKd19TaVVrNkNZZlZsQ1dqTWRHOVN6SFNTVkY1YnB0MUpNVnVNVkFZUlYyVE9tNnR5dndycURSUFhyTVZTRUZpM1NDc1h1M0dLTkJlWFNFeFZjS3dhV0E?oc=5,wradio.com.co,Regasificación,['marítimo'],Neutral,,Exterior,wradio.com.co
15/10/25,El país no se puede entregar a un monopolio privado: MinMinas ante falla de la terminal de regasificación,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNS2YwVHlVTktlbXpnUVZ6NW4ySm9FSTVvSFdjOVZXR081TC11eUx1NHh1c1lIbUk3QW91V0RRNjJqb01vS0Q2bGJVTjRqRmtsdFZEYXdqN1A2NG1aS19xcjQ3M1BQTDQ4Wm56Q0s5R214RUZjU3dGTUlRenRtTzBvS0ZpMlFnYWNta2FiOWI1UlBhSVczV2N4VkdNVHVkTUl1UzQ2elhnNVRjRUhlSFJBdjBDVnhrTjRIbHN3RkNkcHJ2V3U5cnhaUlJLZTYyQnEzX1FOV3Rrem5Wd9IB7gFBVV95cUxPaFlicS0wcVBWMUo5U2RrV2J5VGZSOWtBc2V3MXEySDBYVUpmUmk4TG0zN2o4ZlhwOVNkVEdiSi1Qb0hRREtabWlNVlZrUUtFUGtnM1ZZOVIzeHVTWGtIcVoyTGppMFlCLVVWTS1rRktTcFhONGZtcmFtbVhhMlBIYTdWRkF6STFPeFlGLU8xdWVGR0VnMEtuSlVjODFmUG9yT1NsbG5VRWR2TFZMdGlWOUgyb2VYSXZ1ajBEOWlkSld5MFNaay1tYTd4amo4RHBqRDBjZUpZdHN2WnNVNjBKSlJtUFBRUVJTMzZFQUd3?oc=5,wradio.com.co,Regasificación,['privado'],Neutral,,Economía,wradio.com.co
14/10/25,Inició proceso de contratación para proyecto de regasificación en Coveñas,https://news.google.com/rss/articles/CBMisAFBVV95cUxOdS1HTjJqWUJJWWFFS0RKV09uSDQxSHpLMHhnb1BWQ0phaUtnUW1UeHVNZks1b3R6bTNYdGZPRXBKQVUtbzNoekduck9zRU1ISG1uWnlJdUhfNXQ5MUoxcmJPT1Q1S0ZMRTl0VWdjS3BSczlHQ2taU0VIN3RkNmI0cE42c1U5SVAtNEpDQmQ4MEtMM2h1anRfZWVrZlA0eE82aGVZMkZxcE12RUNITVFNNtIBxAFBVV95cUxQQzJlOUoybzMwVHJSeGJiekRKNnRORGJseGRBU3VwU3ZSeS1pY3FQT2d3eVJRRGEtNGJXTDJ3OV9ZZEU2cEJLX0hqOG1TalFTS3BKMGNuNEQ5ZXlHbkF0eVkwRlpjcDdRSVVJMWQ3OWxoQjlJejE5cXFfMmgzR05HVTFabEFUcU5fRlVJcGUtVlZWTUpMb3Z0TFJtbTliQ2ZlRkJKaEx3NFNKVXFNRU5VRmZ6ZkVOUzlFT1UwTEVEQzFuV3Jv?oc=5,wradio.com.co,Regasificación,[],Neutral,,Otros,wradio.com.co
